Year,MSHA ID,Mine Name,Mine State,Mine County,Mine Status,Mine Type,Company Type,Operation Type,Operating Company,Operating Company Address,Union Code,Coal Supply Region,Production (short tons),Average Employees,Labor Hours
2015,3609863,Great Lakes,Refuse Recovery,Schuylkill,Temporarily closed,Refuse,Indepedent Producer Operator,Mine and Preparation Plant,"Coaldale Energy, Llc","P.O. Box 502, Tamaqua, PA 18252",,Appalachia Northern,413,2,980
2015,100515,Mary Lee # 1 Mine,Refuse Recovery,Walker,"Active, men working, not producing",Refuse,Indepedent Producer Operator,Mine only,"Drummond Company, Inc.","P.O. Box 1549, Jasper, AL 35502",,Appalachia Southern,1710,3,780
2015,1103247,Delta Carbon Project,Refuse Recovery,Saline,Active,Refuse,Indepedent Producer Operator,Mine only,"K.D. Crain & Sons, Inc.","13751 Prosperity Road, Johnston City, IL 62951",,Illinois Basin,70701,7,3097
2015,4407325,Gobco Dante Bearwallow A Pile,Refuse Recovery,Russell,Permanently abandoned,Refuse,Indepedent Producer Operator,Mine only,Mountain Fuels Inc.,"P.O. Box 749, Abingdon, VA 24212",,Appalachia Central,123573,10,10676
2015,4407329,Hurrican Fork Gobco #10,Refuse Recovery,Russell,"Active, men working, not producing",Refuse,Indepedent Producer Operator,Mine only,Mountain Fuels Inc.,"P.O. Box 749, Abingdon, VA 24210",,Appalachia Central,261788,11,15233
2015,4407354,Gobco #11,Refuse Recovery,Russell,Active,Refuse,Indepedent Producer Operator,Mine only,Mountain Fuels Inc.,"P.O. Box 749, Abingdon, VA 24212",,Appalachia Central,20977,11,1104
2015,1518524,Turkey Pen Refuse,Refuse Recovery,Pike,Permanently abandoned,Refuse,Indepedent Producer Operator,Mine only,Belcher & Company Excavating I,"2340 Conaway Road, Big Rock, VA 24603",,Appalachia Central,6388,2,621
2016,103381,Jesse Creek H.W.M.,Alabama,Bibb,Active,Surface,Indepedent Producer Operator,Mine only,"Jesse Creek Mining, Llc","1615 Kent Dairy Rd, Alabaster, AL 35007",,Appalachia Southern,37786,6,14235
2016,103246,Bear Creek,Alabama,Franklin,Active,Surface,Indepedent Producer Operator,Mine only,"Yellowhammer Energy Solutions,","912 Edenton Street, Birmingham, AL 35242",,Appalachia Southern,43155,21,13278
2016,103451,Knight Mine,Alabama,Franklin,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,"Birmingham Coal & Coke Co., In","P.O. Box 354, Lynn, AL 35242",,Appalachia Southern,22218,19,11158
2016,100329,Concord Mine,Alabama,Jefferson,Active,Underground,Operating Subsidiary,Preparation Plant,Oak Grove Resources Llc,"8360 Taylors Ferry Rd, Hueytown, AL 35023",United Mine Workers Of America,Appalachia Southern,0,43,93811
2016,100627,Flat Top Mine,Alabama,Jefferson,Active,Surface,Indepedent Producer Operator,Mine only,"Cedar Lake Mining, Inc","7802 Highway 78, Cordova, AL 35550",,Appalachia Southern,281668,46,126268
2016,100851,Oak Grove Mine,Alabama,Jefferson,Active,Underground,Operating Subsidiary,Mine only,Oak Grove Resources Llc,"8360 Taylors Ferry Rd, Hueytown, AL 35023",United Mine Workers Of America,Appalachia Southern,1474588,303,684137
2016,101401,No 7 Mine,Alabama,Jefferson,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,"Warrior Met Coal Mining, Llc","P.O. Box 133, Brookwood, AL 35444",United Mine Workers Of America,Appalachia Southern,3067565,539,1226066
2016,103101,Pratt No. 1 Mine,Alabama,Jefferson,Active,Surface,Operating Subsidiary,Preparation Plant,"Cane Creek, Llc","7802 Highway 78, Cordova, AL 35550",,Appalachia Southern,0,7,13707
2016,103180,Sloan Mountain Mine,Alabama,Jefferson,Active,Surface,Indepedent Producer Operator,Mine only,M S & R Equipment Company Inc,"7802 Highway 78, Cordova, AL 35550",,Appalachia Southern,234852,54,118453
2016,103285,Narley Mine,Alabama,Jefferson,Active,Surface,Operating Subsidiary,Mine only,Best Coal Inc,"7802 Highway 78, Parrish, AL 35550",,Appalachia Southern,108420,28,70544
2016,103375,Johnson Mine,Alabama,Jefferson,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Cahaba Resources Llc,"P.O. Box 122, Vance, AL 35490",,Appalachia Southern,5870,12,20722
2016,103419,Maxine-Pratt Mine,Alabama,Jefferson,Active,Underground,Indepedent Producer Operator,Mine only,Alaco L.L.C.,"218 Highway 195, Jasper, AL 35503",,Appalachia Southern,186784,36,89774
2016,103432,Skelton Creek,Alabama,Jefferson,Active,Surface,Indepedent Producer Operator,Mine only,"Southern Mineral Resources , L","17160 Lock 17 Rd, Brookwood, AL 35444",,Appalachia Southern,7412,1,869
2016,103437,Black Warrior Mine No 1,Alabama,Jefferson,Active,Surface,Indepedent Producer Operator,Mine only,"Black Warrior Minerals, Inc.","P.O. Box 1190, Sumiton, AL 35148",,Appalachia Southern,313259,49,142420
2016,102976,Piney Woods Preparation Plant,Alabama,Shelby,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Jesse Creek Mining, Llc","1615 Kent Dairy Rd, Alabaster, AL 35007",,Appalachia Southern,0,12,20098
2016,102976,Piney Woods Preparation Plant,Alabama,Shelby,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Jesse Creek Mining, Llc","1615 Kent Dairy Rd, Alabaster, AL 35007",,Appalachia Southern,0,1,1058
2016,103380,Calera,Alabama,Shelby,Active,Surface,Indepedent Producer Operator,Preparation Plant,Conrad Yelvington Distributors,"4636 Scarborough Dr, Lutz, FL 33559",,Appalachia Southern,0,0,742
2016,103380,Calera,Alabama,Shelby,Active,Underground,Indepedent Producer Operator,Preparation Plant,Conrad Yelvington Distributors,"4636 Scarborough Dr, Lutz, FL 33559",,Appalachia Southern,0,8,14097
2016,103422,Clark No 1 Mine,Alabama,Shelby,Permanently abandoned,Underground,Indepedent Producer Operator,Mine only,Jesse Creek Mining Llc,"1615 Kent Dairy Road, Alabaster, AL 35007",,Appalachia Southern,4011,23,15426
2016,103472,Gurnee Surface Mine,Alabama,Shelby,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,"Jesse Creek Mining, Llc","1615 Kent Dairy Rd, Alabaster, AL 35007",,Appalachia Southern,88526,16,36937
2016,103500,Murry Creek Surface Mine,Alabama,Shelby,Active,Surface,Indepedent Producer Operator,Mine only,"Jesse Creek Mining, Llc","1615 Kent Dairy, Alabaster, AL 35007",,Appalachia Southern,30344,20,3273
2016,101247,No 4 Mine,Alabama,Tuscaloosa,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,"Warrior Met Coal Mining, Llc","14730 Lock 17 Road, Brookwood, AL 35444",United Mine Workers Of America,Appalachia Southern,343771,139,332085
2016,103172,"Searles Mine No. 2, 3, 4, 5, 6",Alabama,Tuscaloosa,Active,Surface,Indepedent Producer Operator,Mine only,"Southland Resources, Inc.","P.O. Box 770, Cottondale, AL 35453",,Appalachia Southern,18382,23,49447
2016,103487,Carter Mine,Alabama,Tuscaloosa,Active,Surface,Indepedent Producer Operator,Mine only,"Cahaba Resources, Llc","P.O. Box 122, Vance, AL 35490",,Appalachia Southern,87768,17,37330
2016,100347,Choctaw Mine,Alabama,Walker,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Cedar Lake Mining, Inc.","7802 Hwy 78, Cordova, AL 35550",United Mine Workers Of America,Appalachia Southern,117057,41,94201
2016,102901,Shoal Creek Mine,Alabama,Walker,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Drummond Company Inc,"P.O. Box 1549, Jasper, AL 35501",United Mine Workers Of America,Appalachia Southern,2324188,418,833950
2016,103155,Corinth Prep Plant,Alabama,Walker,Active,Surface,Indepedent Producer Operator,Preparation Plant,Prospect Mining & Development,"218 Highway 195, Jasper, AL 35503",,Appalachia Southern,0,3,8453
2016,103155,Corinth Prep Plant,Alabama,Walker,Active,Underground,Indepedent Producer Operator,Preparation Plant,Prospect Mining & Development,"218 Highway 195, Jasper, AL 35503",,Appalachia Southern,0,15,36038
2016,103195,Mccollum/Sparks Branch Mine,Alabama,Walker,Active,Surface,Indepedent Producer Operator,Mine only,"Quality Coal, Inc.","17405 Hwy 69 S, Jasper, AL 35501",,Appalachia Southern,68468,14,32082
2016,103337,Gooden Creek,Alabama,Walker,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Birmingham Coal & Coke Co Inc,"912 Edenton St, Birmingham, AL 35242",,Appalachia Southern,36396,22,14094
2016,103342,Reese's Branch Mine,Alabama,Walker,Active,Surface,Indepedent Producer Operator,Mine only,"Cedar Lake Mining, Inc","7802 Highway 78, Cordova, AL 35550",,Appalachia Southern,303803,57,140416
2016,103389,Carbon Hill Mine,Alabama,Walker,Active,Underground,Indepedent Producer Operator,Mine only,Prospect Mining And Developmen,"218 Hwy 195, Jasper, AL 35503",,Appalachia Southern,33102,19,42043
2016,103410,Coal Valley Mine,Alabama,Walker,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,"Xinergy Of Alabama, Inc.","7802 Highway 78, Parrish, AL 35550",,Appalachia Southern,5244,4,4529
2016,103444,Little Spring Creek Mine,Alabama,Walker,Active,Surface,Indepedent Producer Operator,Mine only,"Cedar Lake Mining, Inc.","2600 Warrior Jasper Road, Warrior, AL 35549",,Appalachia Southern,114338,22,61739
2016,103462,Coal Valley East Mine,Alabama,Walker,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Cedar Lake Mining, Inc.","7802 Highway 78, Cordova, AL 35550",,Appalachia Southern,194172,39,99293
2016,103496,Dutton Hill Mine No. 2,Alabama,Walker,Active,Surface,Indepedent Producer Operator,Mine only,"Cedar Lake Mining, Inc.","7802 Highway 78, Cordova, AL 35550",,Appalachia Southern,22426,12,6648
2016,103497,Gooden Creek Ii,Alabama,Walker,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Cedar Lake Mining, Inc.","7802 Highway 78, Cordova, AL 35550",,Appalachia Southern,24842,12,14453
2016,103358,Old Union,Alabama,Winston,Active,Surface,Indepedent Producer Operator,Mine only,Birmingham Coal & Coke Co Inc,"912 Edenton St, Birmingham, AL 35242",,Appalachia Southern,42559,23,28848
2016,5000030,Usibelli,Alaska,Denali,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Usibelli Coal Mine Inc,"P.O. Box 1000, Healy, AK 99743","International Brotherhood Of Teamsters, Chauffeurs, Warehouse",Western,932122,110,206736
2016,201195,Kayenta Mine,Arizona,Navajo,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Peabody Western Coal Company,"P.O. Box 650, Kayenta, AZ 86033",United Mine Workers Of America,Western,5422850,385,909406
2016,300968,Stryton Mine #1,Arkansas,Sebastian,Active,Surface,Indepedent Producer Operator,Mine only,"M And R Debris Management, Llc","4221 West Harmony Road, Mansfield, AR 72944",,Interior,5990,9,24865
2016,301569,Penny #1,Arkansas,Sebastian,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Comer Mining Company,"P.O. Box 986, Greenwood, AR 72936",,Interior,6644,2,1327
2016,301736,Sebastian Mine,Arkansas,Sebastian,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Sebastian Management Llc,"P.O. Box 339, Hartford, AR 72938",,Interior,36781,56,104991
2016,504591,Bowie No 2 Mine,Colorado,Delta,Active,Underground,Indepedent Producer Operator,Mine only,Bowie Resources Llc,"P.O. Box 1488, Paonia, CO 81428",,Uinta Region,66684,52,99325
2016,503672,West Elk Mine,Colorado,Gunnison,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,"Mountain Coal Company, L.L.C.","5174 Highway 133, Somerset, CO 81434",,Uinta Region,4156405,260,522022
2016,504864,King Ii,Colorado,La Plata,Active,Underground,Operating Subsidiary,Mine only,Gcc Energy Llc,"6473 County Road 120, Hesperus, CO 81326",,Western,632605,102,213146
2016,502838,Trapper Mine,Colorado,Moffat,Active,Surface,Indepedent Producer Operator,Mine only,Trapper Mining Inc,"P.O. Box 187, Craig, CO 81626",International Union Of Operation Engineers,Uinta Region,1809325,176,355949
2016,502962,Colowyo Mine,Colorado,Moffat,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Colowyo Coal Company L P,"5731 State Highway 13, Meeker, CO 81641",,Uinta Region,1851611,215,444720
2016,500299,New Horizon Mine,Colorado,Montrose,Active,Surface,Operating Subsidiary,Mine only,Elk Ridge Mining And Reclamati,"P.O. Box 628, Nucla, CO 81424",United Mine Workers Of America,Western,187983,28,46631
2016,503505,Deserado Mine,Colorado,Rio Blanco,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Blue Mountain Energy Inc,"3607 County Road #65, Rangely, CO 81648",United Mine Workers Of America,Uinta Region,1335131,159,319916
2016,503836,Foidel Creek Mine,Colorado,Routt,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Peabody Twentymile Mining Llc,"29515 Routt Cnty Rd#27, Oak Creek, CO 80467",,Uinta Region,2594392,339,814857
2016,1103189,Mc#1 Mine,Illinois,Franklin,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,M-Class Mining Llc,"11351 N. Thompsonville Rd., Macedonia, IL 62860",,Illinois Basin,11443835,410,1076187
2016,1103017,Wildcat Hills Mine - Cottage G,Illinois,Gallatin,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,"Peabody Midwest Mining, Llc","566 Dickeyville Rd, Lynnville, IN 47619",,Illinois Basin,235436,36,76895
2016,1103203,Mine No. 1,Illinois,Hamilton,Active,Underground,Indepedent Producer Operator,Mine only,"Hamilton County Coal, Llc","18033 County Rd East, Dahlgren, IL 62828",,Illinois Basin,3017507,214,454491
2016,1103242,Hamilton County Coal Processin,Illinois,Hamilton,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Hamilton County Coal, Llc","18031 County Rd 500 East, Dahlgren, IL 62828",,Illinois Basin,0,28,57188
2016,1103020,Creek Paum Mine,Illinois,Jackson,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Knight Hawk Coal Llc,"500 Cuttler-Trico Road, Percy, IL 62272",,Illinois Basin,2706,4,5495
2016,1100726,Shay #1 Mine,Illinois,Macoupin,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Maryan Mining Llc,"14300 Brushy Mound Rd, Carlinville, IL 62626",,Illinois Basin,2188956,138,311006
2016,1103045,Red Hawk,Illinois,Perry,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Knight Hawk Coal, Llc","500 Cutler-Trico Road, Percy, IL 62272",,Illinois Basin,190072,23,50852
2016,1103143,Prairie Eagle,Illinois,Perry,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Knight Hawk Coal, Llc","500 Cutler-Trico Road, Percy, IL 62272",,Illinois Basin,0,1,2260
2016,1103143,Prairie Eagle,Illinois,Perry,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Knight Hawk Coal, Llc","500 Cutler-Trico Road, Percy, IL 62272",,Illinois Basin,0,24,54244
2016,1103147,Prairie Eagle-Underground,Illinois,Perry,Active,Underground,Indepedent Producer Operator,Mine only,"Knight Hawk Coal, Llc","500 Cutler-Trico Rd, Percy, IL 62272",,Illinois Basin,3277461,230,501474
2016,1103241,Jordan,Illinois,Perry,Active,Surface,Indepedent Producer Operator,Mine only,"Elk Land Holdings, Llc","2206 Samuel Stuart Ct., Chesterfield, MO 63005",,Illinois Basin,96813,4,7229
2016,1103274,Golden Eagle Mine,Illinois,Perry,Active,Surface,Indepedent Producer Operator,Mine only,"Knight Hawk Coal, Llc","500 Cutler/Trico Road, Percy, IL 62272",,Illinois Basin,54786,13,30286
2016,1102546,Preparation Plant,Illinois,Randolph,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Peabody Midwest Mining, Llc","P.O. Box 397, Coulterville, IL 62237",,Illinois Basin,0,24,52095
2016,1103226,Hawkeye Mine,Illinois,Randolph,Active,Surface,Indepedent Producer Operator,Mine only,"Knight Hawk Coal, Llc","500 Cutler-Trico Road, Percy, IL 62272",,Illinois Basin,266277,16,37041
2016,1103235,Gateway North Mine,Illinois,Randolph,Active,Underground,Indepedent Producer Operator,Mine only,"Peabody Gateway North Mining,","420 Long Lane Road, Equality, IL 62934",,Illinois Basin,1811199,150,335060
2016,1103248,Black Hawk,Illinois,Randolph,Active,Surface,Indepedent Producer Operator,Mine only,Knight Hawk Coal Llc,"500 Cutler/Trico Road, Percy, IL 62272",,Illinois Basin,410984,26,45574
2016,1103225,Watco Transloading/ Cahokia Te,Illinois,St Clair,Active,Surface,Indepedent Producer Operator,Preparation Plant,Watco Trans Loading Llc,"#2 Monsanto Avenute, Sauget, IL 62201",,Illinois Basin,0,21,47835
2016,1103225,Watco Transloading/ Cahokia Te,Illinois,St Clair,Active,Underground,Indepedent Producer Operator,Preparation Plant,Watco Trans Loading Llc,"#2 Monsanto Avenute, Sauget, IL 62201",,Illinois Basin,0,21,47834
2016,1102752,The American Coal Company New,Illinois,Saline,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,The American Coal Company,"P.O. Box 727, Harrisburg, IL 62946",,Illinois Basin,1734219,202,507309
2016,1103099,Willow Lake Central Preparatio,Illinois,Saline,Active,Surface,Operating Subsidiary,Preparation Plant,Big Ridge Inc,"420 Long Lane Road, Equality, IL 62934",,Illinois Basin,0,3,5737
2016,1103099,Willow Lake Central Preparatio,Illinois,Saline,Active,Underground,Operating Subsidiary,Preparation Plant,Big Ridge Inc,"420 Long Lane Road, Equality, IL 62934",,Illinois Basin,0,24,46421
2016,1103156,Wildcat Hills Mine-Underground,Illinois,Saline,Active,Underground,Operating Subsidiary,Mine only,"Peabody Midwest Mining, Llc","420 Long Lane Rd, Equality, IL 62934",,Illinois Basin,1544188,219,470838
2016,1103212,Eagle River Coal Llc Mine No 1,Illinois,Saline,Active,Surface,Indepedent Producer Operator,Mine only,Eagle River Coal Llc,"29 W. Raymond St, Harrisburg, IL 62946",,Illinois Basin,633211,46,118287
2016,1103232,New Future Mine,Illinois,Saline,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,The American Coal Company,"P.O. Box 727, Harrisburg, IL 62946",,Illinois Basin,1406428,131,347490
