Year,MSHAID,MineName,STATE,MineCounty,MineStatus,MineType,CompanyType,OperationType,OperatingCompany,OperatingCompanyAddress,UnionCode,CoalSupplyRegion,Production,AverageEmployee,LabourHours,latitute,longitude
2013,4604670,Hobet 21 Surface Mine,West Virginia (Southern),Boone,Active,Surface,Operating Subsidiary,Mine only,Hobet Mining Llc,"P.O. Box 305, Madison, WV 25130",United Mine Workers of America,Appalachia Central,2335093,297,773054,38.3686,81.6999
2013,4605295,Wells Preparation Plant,West Virginia (Southern),Boone,Active,Underground,Operating Subsidiary,Preparation Plant,Eastern Associated Coal Llc,"P.O. Box 29, Wharton, WV 25208",UNIT,Appalachia Central,0,55,105831,38.3686,81.6999
2013,4605315,Caymus Mine,West Virginia (Southern),Boone,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,"Hanover Resources, Llc","476 Ragland Road, Beckley, WV 25801", ,Appalachia Central,398400,69,160323,38.3686,81.6999
2013,4605398,Beth Station No 79 Prep Plant,West Virginia (Southern),Boone,Active,Surface,Operating Subsidiary,Preparation Plant,Hobet Mining Llc,"P.O. Box 305, Madison, WV 25130",United Mine Workers of America,Appalachia Central,0,53,127555,38.3686,81.6999
2013,4605992,Homer Iii Processing,West Virginia (Southern),Boone,Active,Surface,Operating Subsidiary,Preparation Plant,"Black Castle Mining Company, I","P.O. Box 189, Peytona, WV 25154", ,Appalachia Central,0,11,27617,38.3686,81.6999
2013,4606188,Chess Processing,West Virginia (Southern),Boone,Active,Surface,Operating Subsidiary,Preparation Plant,Elk Run Coal Company Inc,"P.O. Box 457, Whitesville, WV 25209", ,Appalachia Central,0,70,147445,38.3686,81.6999
2013,4606188,Chess Processing,West Virginia (Southern),Boone,Active,Underground,Operating Subsidiary,Preparation Plant,Elk Run Coal Company Inc,"P.O. Box 457, Whitesville, WV 25209", ,Appalachia Central,0,28,60224,38.3686,81.6999
2013,4606448,Rocklick Preparation Plant,West Virginia (Southern),Boone,Active,Underground,Operating Subsidiary,Preparation Plant,Eastern Associated Coal Llc,"54912 Pond Fork Road, Wharton, WV 25208",UNIT,Appalachia Central,0,35,80540,38.3686,81.6999
2013,4606618,Gateway Eagle Mine,West Virginia (Southern),Boone,Active,Underground,Operating Subsidiary,Mine only,"Gateway Eagle Coal Company, Ll","54912 Pond Fork Road, Wharton, WV 25208",UNIT,Appalachia Central,264722,59,145213,38.3686,81.6999
2013,4607273,Justice #1,West Virginia (Southern),Boone,Permanently abandoned,Underground,Operating Subsidiary,Mine only,Independence Coal Company Inc,"782 Robinson Creek Road, Madison, WV 25130", ,Appalachia Central,187363,115,287577,38.3686,81.6999
2013,4607938,Black Castle Mining Co.,West Virginia (Southern),Boone,Active,Surface,Operating Subsidiary,Mine only,"Black Castle Mining Company, I","P.O. Box 189, Peytona, WV 25154", ,Appalachia Central,1770520,199,507881,38.3686,81.6999
2013,4608108,Blue Pennant Transfer,West Virginia (Southern),Boone,Permanently abandoned,Surface,Indepedent Producer Operator,Preparation Plant,Elk Run Coal Company Inc,"P.O. Box 457, Whitesville, WV 25209", ,Appalachia Central,0,2,5202,38.3686,81.6999
2013,4608108,Blue Pennant Transfer,West Virginia (Southern),Boone,Permanently abandoned,Underground,Indepedent Producer Operator,Preparation Plant,Elk Run Coal Company Inc,"P.O. Box 457, Whitesville, WV 25209", ,Appalachia Central,0,2,5202,38.3686,81.6999
2013,4608384,Seng Creek Powellton,West Virginia (Southern),Boone,Active,Underground,Operating Subsidiary,Mine only,Elk Run Coal Company Inc,"P.O. Box 497, Sylvester, WV 25193", ,Appalachia Central,389471,96,212670,38.3686,81.6999
2013,4608553,Black King I  North Portal,West Virginia (Southern),Boone,Active,Underground,Operating Subsidiary,Mine only,Elk Run Coal Company Inc,"P.O. Box 457, Whitesville, WV 25209", ,Appalachia Central,174470,48,124108,38.3686,81.6999
2013,4608637,Campbells Creek No. 10 Mine,West Virginia (Southern),Boone,Active,Underground,Operating Subsidiary,Mine only,"Gateway Eagle Coal Company, Ll","P.O. Box 29, Wharton, WV 25208",UNIT,Appalachia Central,405790,94,209572,38.3686,81.6999
2013,4608645,Twilight Mtr Surface Mine,West Virginia (Southern),Boone,Active,Surface,Operating Subsidiary,Mine only,Independence Coal Co.,"P.O. Box 210, Twilight, WV 25204", ,Appalachia Central,2502251,245,625198,38.3686,81.6999
2013,4608870,Synergy Surface Mine No 1,West Virginia (Southern),Boone,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Eagle Mining Llc,"11950 Maccorkle Avenue, Marmet, WV 25365", ,Appalachia Central,459585,77,144659,38.3686,81.6999
2013,4608921,Surface Mine No. 7,West Virginia (Southern),Boone,Active,Surface,Indepedent Producer Operator,Mine only,"West Fork Coal, Llc","P.O. Box 5, Van, WV 25206", ,Appalachia Central,628,12,21574,38.3686,81.6999
2013,4609010,Covington Coal Company #1 Mine,West Virginia (Southern),Boone,Active,Surface,Indepedent Producer Operator,Mine only,Covington Coal Company Llc,"P.O. Box Drawer C, Marmet, WV 25365", ,Appalachia Central,30531,16,25539,38.3686,81.6999
2013,4609042,Fork Creek Mine No 3,West Virginia (Southern),Boone,Active,Underground,Indepedent Producer Operator,Mine only,Coal River Mining Llc,"P.O. Box 79, Alum Creek, WV 25003", ,Appalachia Central,368759,53,134132,38.3686,81.6999
2013,4609070,Boone North No. 2 Surface Mine,West Virginia (Southern),Boone,Active,Surface,Indepedent Producer Operator,Mine only,"Raven Crest Contracting, Llc","1295 Ashford Hill Road, Ashford, WV 25009", ,Appalachia Central,3861,3,5701,38.3686,81.6999
2013,4609086,Brody Mine No 1,West Virginia (Southern),Boone,Active,Underground,Indepedent Producer Operator,Mine only,Brody Mining Llc,"P.O. Box 179, Wharton, WV 25208", ,Appalachia Central,954741,315,703752,38.3686,81.6999
2013,4609152,Black Oak Mine,West Virginia (Southern),Boone,Active,Underground,Operating Subsidiary,Mine only,Eastern Associated Coal Llc,"54912 Pond Fork Road, Wharton, WV 25208",UNIT,Appalachia Central,363717,97,235023,38.3686,81.6999
2013,4609163,Roundbottom Powellton Deep Min,West Virginia (Southern),Boone,Active,Underground,Operating Subsidiary,Mine only,Elk Run Coal Company,"P.O. Box 497, Sylvester, WV 25193", ,Appalachia Central,585151,153,389550,38.3686,81.6999
2013,4609258,Peerless Rachel Mine,West Virginia (Southern),Boone,Active,Underground,Indepedent Producer Operator,Mine only,"Emerald Processing, Llc.","P.O. Box 189, Comfort, WV 25049", ,Appalachia Central,752283,116,286703,38.3686,81.6999
2013,4609286,Mine No 6,West Virginia (Southern),Boone,Active,Surface,Indepedent Producer Operator,Mine only,Coal River Mining Llc,"P.O. Box 79, Alum Creek, WV 25003", ,Appalachia Central,1009909,86,243358,38.3686,81.6999
2013,4609293,Hunter Peerless Mine,West Virginia (Southern),Boone,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Elk Run Coal Company,"P.O. Box 457, Whitesville, WV 25209", ,Appalachia Central,363390,52,121656,38.3686,81.6999
2013,4609325,Fork Creek No 10 Mine,West Virginia (Southern),Boone,Active,Underground,Indepedent Producer Operator,Mine only,Coal River Mining Llc,"P.O. Box 79, Alum Creek, WV 25547", ,Appalachia Central,537100,89,238338,38.3686,81.6999
2013,4609379,Long Flame No. 3,West Virginia (Southern),Boone,Active,Surface,Indepedent Producer Operator,Mine only,Long Flame Coal Corp,"P.O. Box 3311, Charleston, WV 25333", ,Appalachia Central,30829,11,10619,38.3686,81.6999
2013,4608376,Peach Orchard Prep Plant & Ld,West Virginia (Southern),Clay,"Active, men working, not producing",Surface,Operating Subsidiary,Preparation Plant,"Fola Coal Company, L.L.C.","P.O. Box 180, Bickmore, WV 25019", ,Appalachia Central,0,0,446,38.3686,81.6999
2013,4608376,Peach Orchard Prep Plant & Ld,West Virginia (Southern),Clay,"Active, men working, not producing",Underground,Operating Subsidiary,Preparation Plant,"Fola Coal Company, L.L.C.","P.O. Box 180, Bickmore, WV 25019", ,Appalachia Central,0,8,10696,38.3686,81.6999
2013,4608377,Surface Mine No 2,West Virginia (Southern),Clay,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Fola Coal Company, L.L.C.","P.O. Box 180, Bickmore, WV 25019", ,Appalachia Central,2694,10,21555,38.3686,81.6999
2013,4604236,Maple Eagle No. 1 Mine,West Virginia (Southern),Fayette,Active,Underground,Indepedent Producer Operator,Mine only,"Maple Coal Co., Llc","702 Professional Park Drive, S, Summersville, WV 26651", ,Appalachia Central,418368,103,212817,38.3686,81.6999
2013,4604343,Kingston Processing,West Virginia (Southern),Fayette,Active,Surface,Operating Subsidiary,Preparation Plant,Kingston Mining Inc.,"600 Resource Drive, Scarbro, WV 25917", ,Appalachia Central,0,2,4088,38.3686,81.6999
2013,4604343,Kingston Processing,West Virginia (Southern),Fayette,Active,Underground,Operating Subsidiary,Preparation Plant,Kingston Mining Inc.,"600 Resource Drive, Scarbro, WV 25917", ,Appalachia Central,0,44,98108,38.3686,81.6999
2013,4605145,Maple Preparation Plant,West Virginia (Southern),Fayette,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Maple Coal Co., Llc","702 Professional Park Drive, S, Summersville, WV 26651", ,Appalachia Central,0,1,2727,38.3686,81.6999
2013,4605145,Maple Preparation Plant,West Virginia (Southern),Fayette,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Maple Coal Co., Llc","702 Professional Park Drive, S, Summersville, WV 26651", ,Appalachia Central,0,20,36235,38.3686,81.6999
2013,4607058,Huffman Surface Mine No 1 & Sy,West Virginia (Southern),Fayette,Active,Surface,Indepedent Producer Operator,Mine only,"Maple Coal Co., Llc","702 Professional Park Drive, S, Summersville, WV 26651", ,Appalachia Central,376636,42,103508,38.3686,81.6999
2013,4607491,S-7 Surface Mine,West Virginia (Southern),Fayette,Active,Surface,Indepedent Producer Operator,Mine only,"Revelation Energy, Llc","1051 Main Street, Suite 100, Milton, WV 25541", ,Appalachia Central,465596,35,110956,38.3686,81.6999
2013,4608625,Kingston No 1,West Virginia (Southern),Fayette,Active,Underground,Operating Subsidiary,Mine only,"Kingston Mining, Inc.","600 Resource Drive, Scarbro, WV 25917", ,Appalachia Central,342139,127,291036,38.3686,81.6999
2013,4608932,Kingston No. 2,West Virginia (Southern),Fayette,Active,Underground,Operating Subsidiary,Mine only,"Kingston Mining, Inc.","600 Resource Drive, Scarbro, WV 25917", ,Appalachia Central,528429,166,378730,38.3686,81.6999
2013,4609054,Republic Energy,West Virginia (Southern),Fayette,Active,Surface,Operating Subsidiary,Mine only,"Republic Energy, Inc","4101 Slate Drive, Scarbro, WV 25917", ,Appalachia Central,2110614,235,617768,38.3686,81.6999
2013,4609105,Surface No 5,West Virginia (Southern),Fayette,Active,Surface,Indepedent Producer Operator,Mine only,Frasure Creek Mining Llc,"4978 Teays Valley Road, Scott Depot, WV 25560", ,Appalachia Central,370922,78,172977,38.3686,81.6999
2013,4609114,Pax Load Out,West Virginia (Southern),Fayette,Active,Surface,Operating Subsidiary,Preparation Plant,"Simmons Fork Mining, Inc.","P.O. Box 69, Pax, WV 25904", ,Appalachia Central,0,3,6646,38.3686,81.6999
2013,4609114,Pax Load Out,West Virginia (Southern),Fayette,Active,Underground,Operating Subsidiary,Preparation Plant,"Simmons Fork Mining, Inc.","P.O. Box 69, Pax, WV 25904", ,Appalachia Central,0,2,6645,38.3686,81.6999
2013,4609162,Deep Water Prep Plant P-2,West Virginia (Southern),Fayette,Active,Surface,Indepedent Producer Operator,Preparation Plant,Frasure Creek Mining Llc,"4978 Teays Valley Road, Scott Depot, WV 25560", ,Appalachia Central,0,11,21700,38.3686,81.6999
2013,4607376,Lost Flat Surface Mine,West Virginia (Southern),Greenbrier,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"South Fork Coal Company, Llc","1295 Ashford Hill Road, Ashford, WV 25009", ,Appalachia Central,2144,11,4099,38.3686,81.6999
2013,4608909,Midland Trail Mine No 2,West Virginia (Southern),Greenbrier,Active,Underground,Indepedent Producer Operator,Mine only,Greenbrier Minerals,"P.O. Box Q, Rupert, WV 25984", ,Appalachia Central,101588,37,87309,38.3686,81.6999
2013,4609125,Mountaineer Pocahontas No 1 Pr,West Virginia (Southern),Greenbrier,Active,Surface,Indepedent Producer Operator,Preparation Plant,Greenbrier Minerals Llc,"P.O. Box O, Rupert, WV 25984", ,Appalachia Central,0,16,39008,38.3686,81.6999
2013,4609125,Mountaineer Pocahontas No 1 Pr,West Virginia (Southern),Greenbrier,Active,Underground,Indepedent Producer Operator,Preparation Plant,Greenbrier Minerals Llc,"P.O. Box O, Rupert, WV 25984", ,Appalachia Central,0,9,21004,38.3686,81.6999
2013,4609154,Pocahontas Mine,West Virginia (Southern),Greenbrier,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,White Buck Coal Company,"P.O. Box 190, Leivasy, WV 26676", ,Appalachia Central,218846,65,157433,38.3686,81.6999
2013,4609172,Mountaineer Pocahontas No 1 Mi,West Virginia (Southern),Greenbrier,Active,Underground,Operating Subsidiary,Mine only,Greenbrier Minerals Llc,"P.O. Box O, Rupert, WV 25984", ,Appalachia Central,96577,63,139095,38.3686,81.6999
2013,4609210,Mountaineer Pocahontas No 3 Mi,West Virginia (Southern),Greenbrier,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Greenbrier Minerals Llc,"P.O. Box O, Rupert, WV 25984", ,Appalachia Central,117806,43,84892,38.3686,81.6999
2013,4609246,Midland Trail Surface Mine No.,West Virginia (Southern),Greenbrier,Active,Surface,Indepedent Producer Operator,Mine only,West Virginia Mine P,"P.O. Box Q, Rupert, WV 25984", ,Appalachia Central,141990,32,54086,38.3686,81.6999
2013,4609292,Buck Lilly Surface Mine,West Virginia (Southern),Greenbrier,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,"West Virginia Mine Power, Inc.","P.O. Box O, Rupert, WV 25984", ,Appalachia Central,3100,7,4007,38.3686,81.6999
2013,4609448,Blue Knob Surface Mine,West Virginia (Southern),Greenbrier,Active,Surface,Indepedent Producer Operator,Mine only,"South Fork Coal Co., Llc","1295 Ashford Hill Road, Ashford, WV 25009", ,Appalachia Central,162636,28,69144,38.3686,81.6999
2013,4609462,Clearco Prep & Loadout Facilit,West Virginia (Southern),Greenbrier,"Active, men working, not producing",Surface,Indepedent Producer Operator,Preparation Plant,"South Fork Coal Co., Llc","1295 Ashford Hill Road, Ashford, WV 25009", ,Appalachia Central,0,5,9770,38.3686,81.6999
2013,4603085,South Hollow Plant-Emerald Pro,West Virginia (Southern),Kanawha,Active,Underground,Operating Subsidiary,Preparation Plant,Emerald Processing Llc,"P.O. Box 189, Comfort, WV 25049", ,Appalachia Central,0,46,111377,38.3686,81.6999
2013,4603317,Mammoth Coal  Processing Pl &,West Virginia (Southern),Kanawha,Active,Surface,Operating Subsidiary,Preparation Plant,Mammoth Coal Co.,"P.O. Box 150, Cannelton, WV 25036", ,Appalachia Central,0,22,48141,38.3686,81.6999
2013,4603317,Mammoth Coal  Processing Pl &,West Virginia (Southern),Kanawha,Active,Underground,Operating Subsidiary,Preparation Plant,Mammoth Coal Co.,"P.O. Box 150, Cannelton, WV 25036", ,Appalachia Central,0,45,97741,38.3686,81.6999
2013,4604718,Slaughter Creek Prep Plant,West Virginia (Southern),Kanawha,Active,Surface,Indepedent Producer Operator,Preparation Plant,Hanover Resources Llc,"476 Ragland Road, Beckley, WV 25802", ,Appalachia Central,0,3,9830,38.3686,81.6999
2013,4604718,Slaughter Creek Prep Plant,West Virginia (Southern),Kanawha,Active,Underground,Indepedent Producer Operator,Preparation Plant,Hanover Resources Llc,"476 Ragland Road, Beckley, WV 25802", ,Appalachia Central,0,19,55702,38.3686,81.6999
2013,4605437,American Eagle Mine,West Virginia (Southern),Kanawha,Active,Underground,Contractor,Mine only,"Speed Mining, Llc","P.O. Box 99, Dawes, WV 25054", ,Appalachia Central,2410162,493,1089965,38.3686,81.6999
2013,4607178,Samples Mine,West Virginia (Southern),Kanawha,Active,Surface,Operating Subsidiary,Mine only,Catenary Coal Company Llc,"100 Toms Fork Road, Eskdale, WV 25075", ,Appalachia Central,1298385,142,371329,38.3686,81.6999
2013,4608146,Campbells Creek Surface Facili,West Virginia (Southern),Kanawha,Active,Underground,Indepedent Producer Operator,Preparation Plant,Midland Trail Energy Llc,"P.O. Box 366, Tad, WV 25201", ,Appalachia Central,0,14,37649,38.3686,81.6999
2013,4608465,Toms Fork Loadout,West Virginia (Southern),Kanawha,Active,Surface,Operating Subsidiary,Preparation Plant,Coyote Coal Company Llc,"100 Toms Fork Road, Eskdale, WV 25075", ,Appalachia Central,0,7,16436,38.3686,81.6999
2013,4608465,Toms Fork Loadout,West Virginia (Southern),Kanawha,Active,Underground,Operating Subsidiary,Preparation Plant,Coyote Coal Company Llc,"100 Toms Fork Road, Eskdale, WV 25075", ,Appalachia Central,0,40,93140,38.3686,81.6999
2013,4608571,Wet Branch Prep Plant,West Virginia (Southern),Kanawha,Active,Underground,Indepedent Producer Operator,Preparation Plant,Speed Mining Llc,"P.O. Box 99, Dawes, WV 25054", ,Appalachia Central,0,65,150369,38.3686,81.6999
2013,4608596,Fourmile Fork,West Virginia (Southern),Kanawha,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Pritchard Mining Co Inc.,"P.O. Box 3311, Charleston, WV 25333", ,Appalachia Central,372530,52,129187,38.3686,81.6999
2013,4608759,Eagle Mine,West Virginia (Southern),Kanawha,Active,Underground,Operating Subsidiary,Mine only,"Emerald Processing, Llc.","P.O. Box 189, Comfort, WV 25049", ,Appalachia Central,48287,39,82379,38.3686,81.6999
2013,4608849,Dry Branch Surface No 1,West Virginia (Southern),Kanawha,Active,Surface,Indepedent Producer Operator,Mine only,Pritchard Mining Company Inc,"P.O. Box 3311, Charleston, WV 25333", ,Appalachia Central,1331,10,2580,38.3686,81.6999
2013,4608869,Quincy Manufactured Home Park,West Virginia (Southern),Kanawha,Active,Surface,Indepedent Producer Operator,Mine only,Development Services Inc,"400 Patterson Lane Suite 200, Charleston, WV 25311", ,Appalachia Central,459443,37,92013,38.3686,81.6999
2013,4608906,S11 Keystone Surface Mine,West Virginia (Southern),Kanawha,Active,Surface,Indepedent Producer Operator,Mine only,"Revelation Energy, Llc","1051 Main Street, Milton, WV 25541", ,Appalachia Central,335772,25,68161,38.3686,81.6999
2013,4608961,Marmet Dock,West Virginia (Southern),Kanawha,Active,Surface,Indepedent Producer Operator,Preparation Plant,Alex Energy Inc.,"782 Robinson Creek Road, Madison, WV 25130", ,Appalachia Central,0,5,11461,38.3686,81.6999
